name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;335;0;242;3111;1744;3111;1735;0
header;322;346;322;427;1755;427;1755;346
A;1721;133;1721;134;1724;134;1724;133
A;1069;232;1069;234;1071;234;1071;232
D;967;687;967;721;995;721;995;687
D;1120;688;1120;721;1147;721;1147;688
C;651;688;651;722;675;722;675;688
C;1222;688;1222;721;1245;721;1245;688
A;1256;688;1256;722;1284;722;1284;688
C;1161;688;1161;721;1188;721;1188;688
D;1048;688;1048;720;1076;720;1076;688
B;887;688;887;721;917;721;917;688
C;853;688;853;721;877;721;877;688
A;756;688;756;721;768;721;768;688
D;782;688;782;722;810;722;810;688
B;688;689;688;722;710;722;710;689
B;1088;689;1088;720;1111;720;1111;689
B;611;689;611;723;636;723;636;689
B;723;689;723;722;745;722;745;689
B;571;690;571;723;599;723;599;690
A;1681;903;1681;907;1684;907;1684;903
B;849;1183;849;1201;883;1201;883;1183
A;1203;1289;1203;1293;1207;1293;1207;1289
B;477;1327;477;1345;507;1345;507;1327
A;1361;1360;1361;1378;1375;1378;1375;1360
B;925;1602;925;1620;957;1620;957;1602
A;697;1775;697;1797;717;1797;717;1775
C;660;1822;660;1859;688;1859;688;1822
B;880;1822;880;1859;907;1859;907;1822
D;1015;1822;1015;1858;1042;1858;1042;1822
C;580;1823;580;1861;607;1861;607;1823
C;619;1823;619;1860;643;1860;643;1823
B;703;1823;703;1859;730;1859;730;1823
C;1176;1823;1176;1859;1206;1859;1206;1823
C;1269;1824;1269;1860;1295;1860;1295;1824
A;748;1825;748;1859;770;1859;770;1825
A;543;1827;543;1861;565;1861;565;1827
A;987;1838;987;1843;1002;1843;1002;1838
A;1058;1850;1058;1858;1067;1858;1067;1850
A;1309;1853;1309;1867;1318;1867;1318;1853
B;292;2150;292;2169;326;2169;326;2150
B;1588;2360;1588;2378;1620;2378;1620;2360
B;809;2395;809;2413;841;2413;841;2395
A;1466;2657;1466;2660;1468;2660;1468;2657
A;1731;2842;1731;2846;1733;2846;1733;2842
