name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;243;0;290;3127;1444;3127;1280;0
header;224;109;224;152;1879;152;1879;109
A;1253;236;1253;238;1253;238;1253;236
B;897;409;897;428;911;428;911;409
B;672;410;672;429;686;429;686;410
A;1011;469;1011;481;1018;481;1018;469
D;320;634;320;661;348;661;348;634
A;385;1524;385;1535;392;1535;392;1524
A;1222;1589;1222;1590;1224;1590;1224;1589
A;1206;1804;1206;1816;1213;1816;1213;1804
C;524;2105;524;2124;539;2124;539;2105
A;1039;2207;1039;2208;1039;2208;1039;2207
A;478;2209;478;2220;485;2220;485;2209
B;631;2692;631;2707;638;2707;638;2692
A;1069;2949;1069;2952;1072;2952;1072;2949
