name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;529;0;529;3135;1608;3135;1514;0
header;165;164;165;202;1793;202;1793;164
C;1368;225;1368;252;1393;252;1393;225
B;1248;323;1248;343;1263;343;1263;323
A;669;380;669;391;676;391;676;380
A;1521;405;1521;409;1525;409;1525;405
B;575;450;575;477;592;477;592;450
A;626;517;626;528;632;528;632;517
B;1004;633;1004;659;1022;659;1022;633
A;848;653;848;664;855;664;855;653
A;1381;1293;1381;1304;1389;1304;1389;1293
A;1072;1583;1072;1583;1072;1583;1072;1583
B;643;1598;643;1616;657;1616;657;1598
A;904;1613;904;1623;911;1623;911;1613
D;748;1702;748;1714;755;1714;755;1702
B;601;1827;601;1845;616;1845;616;1827
A;692;1869;692;1870;693;1870;693;1869
A;1040;1908;1040;1935;1066;1935;1066;1908
A;1105;1969;1105;1973;1141;1973;1141;1969
D;632;1976;632;1987;639;1987;639;1976
D;701;2838;701;2850;709;2850;709;2838
